0.3495321320 0 0.2544598939 0 0 0 0 0.0127734595 0 0 0 0 0 0.0084821394 0 0 0.1261825436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0016253052 0 0 0 0 0.2469445265 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0.0035657892 0 0 0 0 0 0.0584022031 0 0 0.0097109807 0.0130125821 0 0 0 0 0.2184198857 0 0 0 0 0 0 0 0 0 0 0 0 0.0843758918 0 0 0 0 0.6125126674 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0.0225525788 0 0 0 0 0 0 0 0 0 0.0182108196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0257520275 0 0 0 0.9334845741 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.2764465970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0134796131 0 0 0 0 0 0 0 0 0 0 0.7100737899 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8682431864 0 0 0 0 0 0 0 0.0021897849 0.1259333184 0 0 0.0036337102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.2332394943 0 0 0 0 0 0 0 0 0 0 0 0 0.0015434212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0126605601 0 0 0 0.3720156052 0 0 0 0.3805409192 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5694631135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0115309557 0 0 0.4190059308 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0.0505264979 0 0 0 0 0 0 0 0 0 0.0041779137 0 0 0 0 0 0 0 0 0 0.2855501310 0 0.1940118391 0 0.3900037545 0.0093897306 0 0 0 0.0555026276 0 0 0 0 0 0 0 0.0108375055 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0066876136 0 0 0 0 0 0 0.9933123864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0958734293 0 0 0.8986871793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0054393914 0 0 0 0 0 
0 0 0 0 0 0 0 0.0250980819 0 0 0 0 0 0 0 0 0 0 0.0371806269 0 0 0.0174471086 0 0 0 0 0.5118146125 0 0 0.1018132751 0 0 0 0 0 0.0734824303 0 0 0.0380130339 0 0 0 0.1951508308 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4548539568 0 0 0.5321220329 0 0 0 0.0130240103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4107514166 0 0.0469081242 0.2398049120 0.0889471009 0 0 0 0 0 0 0 0 0 0.0242530662 0.1893353801 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8568927884 0 0 0.1431072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0227666626 0 0 0 0 0 0 0 0 0.4446865616 0 0 0 0.0666327017 0 0 0.1084590197 0 0 0 0 0 0 0 0 0 0.3574550544 0 0 0 0 0 0 
0.0022396012 0 0 0 0 0 0 0 0 0 0 0.2850854376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3330926839 0 0 0 0 0 0.0973105617 0 0 0 0 0 0 0 0 0.2730073630 0 0 0 0 0 0.0092643526 0 0 
